UID,MID,发布时间,微博内容,微博链接,发布者昵称,发布来源,主页链接,转发数,评论数,点赞数,博主昵称,性别,个人签名,粉丝数,关注数,所属IP地址,微博数,是否认证,头像链接,媒体类型,log10,认证类型
6559702961	,4852957739483543	,2023-01-01 04:32:00,我昨天晚上做了俩个梦，一个是梦到农夫山泉卖到五块，吓死我了还好是梦，另一个怎么是梦，哎,https://weibo.com/6559702961/MmdFHDN6n?refer_flag=1001030103_,顾昕苒vov,iPhone客户端,https://weibo.com/6559702961?refer_flag=1001030103_,0,0,0,顾昕苒vov,女,🦌,224,356,湖北,731,False,"https://tvax3.sinaimg.cn/crop.0.0.828.828.180/0079VQoFly8hjptx2f1prj30n00n0wfc.jpg?KID=imgbed,tva&Expires=1710093302&ssig=QVX%2BN%2BGvCS",nan,nan,无认证
7055311779	,4852942224753124	,2023-01-01 00:16:00,抱歉，此微博已被作者删除。查看帮助：O网页链接,https://weibo.com//MmbZP7mbl?refer_flag=1001030103_,JaSm1nEe_eeee,NULL,https://weibo.com/7055311779?refer_flag=1001030103_,0,0,0,JaSm1nEe_eeee,女,「🥷🏿🐕😾🙀」hi你们好我子别拉黑我。滚圈蜜果儿一枚～🤓🥰-太陽我在這裡-子🩷dohyun🩵🪽,53,3163,其他,3983,False,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/007HtmThly8hcqc8old2gj30u00u0jtf.jpg?KID=imgbed,tva&Expires=1710093303&ssig=yXRgWTDjOU",nan,nan,无认证
6646936123	,4852933956734190	,2023-01-01 00:16:00,抱歉，此微博已被作者删除。查看帮助：O网页链接,https://weibo.com//MmbZP7mbl?refer_flag=1001030103_,小咪护卫,NULL,https://weibo.com/6646936123?refer_flag=1001030103_,0,0,0,小咪护卫,男,猫猫狗狗狂塑,1,368,江苏,559,False,"https://tvax4.sinaimg.cn/crop.0.0.471.471.180/007fPRJ9ly8hgrtvygg9fj30d30d33z8.jpg?KID=imgbed,tva&Expires=1710093304&ssig=0U935bKPXP",nan,nan,无认证
6412840998	,4852927364342200	,2023-01-01 00:16:00,抱歉，此微博已被作者删除。查看帮助：O网页链接,https://weibo.com//MmbZP7mbl?refer_flag=1001030103_,睡在螺蛳粉里的小黄,NULL,https://weibo.com/6412840998?refer_flag=1001030103_,0,0,0,睡在螺蛳粉里的小黄,女,吃了,116,659,辽宁,4503,False,"https://tvax1.sinaimg.cn/crop.0.0.996.996.180/006ZZCTkly8ggzxmizyy6j30ro0road5.jpg?KID=imgbed,tva&Expires=1710093304&ssig=pJXlP%2BrzuA",nan,nan,无认证
6089539965	,4852921899161635	,2023-01-01 02:10:00,练科三的时候是7月更热了起的更早了每天早出晚归中午没地方可去将近20来个人人多车少只有两辆车轮换着练每次我在车上两辆车交错行驶的时候我都能看见他笑的样子很开心他烟瘾还蛮大的很多时候都是在抽烟有种错觉每次他都是在看着我笑练科二也是这样我喜欢他笑起来的样子好看刚练的第一天我和同样家不在镇上的朋友一起在车上凑活了一中午我和他吐槽中午好热好多苍蝇也和朋友一起在镇上的小广场的长椅上度过过炎热又无聊的中午他收留过我一次那天吃的板面还有冰的农夫山泉虽然我没吃多少我们三个他请的客去到他家我们俩一起睡的床垫他在左我靠右朋友在床上躺着的那是我整个练车时候中午睡的最舒服的一次后来一起吃过镇上的盖饭就是有点报吃一开始练的时候不敢踩油门害怕但是为了追赶他的步伐也是在自己暗暗的努力不过还好科三不难后来去市里考场那边练车到考试都没什么好值得纪念的事如果有那大概就是一起坐公交去市里回来的路上坐公交过站了又被他捏着笑了好半天还有一次练车的时候我们在一辆车很长时间考试的时候我亲眼看着他考完的就这样再没什么很多时候我也在想为什么喜欢他大概是他笑起来太好看笑到我心里了也大概是喜欢和他聊天觉得很有意思记不清到底为什么了只知道他好好啊像星星一样收起d,https://weibo.com/6089539965/MmcJTCrmj?refer_flag=1001030103_,看似坚强实则被车撞也会死,iPhone客户端,https://weibo.com/6089539965?refer_flag=1001030103_,0,0,0,看似坚强实则被车撞也会死,女,,8,3,其他,39,False,"https://tvax1.sinaimg.cn/crop.0.0.512.512.180/006E75wxly8hhmux3g9qmj30e80e80t0.jpg?KID=imgbed,tva&Expires=1710093305&ssig=y6iCUv32%2Bg",nan,nan,无认证
6112126743	,4852921348915245	,2022-12-31 11:00:00,#好水旺财兔年吉祥#崽一直在喝的@农夫山泉出兔年典藏版玻璃水啦！啊啊啊～崽最喜欢兔兔了，这波可千万不能错过！瓶身还是和以往一样模拟下落的水滴，优雅且修长，充满艺术感气息，兔兔的图案也很逼真写实，相信放在家里任何一个地方，都会忍不住多看几眼的哈哈～不跟你们说了，今年的金兔水限量十万套，还是和以往一样只送不卖！！我得赶紧去给崽蹲着......#农夫山泉生肖典藏#收起d,https://weibo.com/1642603883/Mm6Mwp2EW?refer_flag=1001030103_,暴躁吃瓜网友xh,微博  weibo.com,https://weibo.com/6112126743?refer_flag=1001030103_,0,0,0,暴躁吃瓜网友xh,女,吃瓜网友,49,590,湖南 益阳,7237,False,"https://tvax1.sinaimg.cn/crop.0.0.664.664.180/006FDRnply8fypvy3deroj30ig0igabf.jpg?KID=imgbed,tva&Expires=1710093306&ssig=kUx9kphzff",nan,nan,无认证
7056784157	,4852916970326660	,2023-01-01 00:16:00,抱歉，此微博已被作者删除。查看帮助：O网页链接,https://weibo.com//MmbZP7mbl?refer_flag=1001030103_,你亲爱的四舅姥爷,NULL,https://weibo.com/7056784157?refer_flag=1001030103_,0,0,0,你亲爱的四舅姥爷,女,重度粘糯圆爱好者,51,344,山东,3420,False,"https://tvax2.sinaimg.cn/crop.0.0.996.996.180/007HzxVjly8gfwlu0gs5lj30ro0rota4.jpg?KID=imgbed,tva&Expires=1710093307&ssig=Nv77h2goXW",nan,nan,无认证
2265735484	,4852916932314297	,2023-01-01 00:16:00,抱歉，此微博已被作者删除。查看帮助：O网页链接,https://weibo.com//MmbZP7mbl?refer_flag=1001030103_,昵称想不出来叫啥,NULL,https://weibo.com/2265735484?refer_flag=1001030103_,0,0,0,昵称想不出来叫啥,男,所以这个世界到底是什么模样呢,239,777,上海 闵行区,1101,False,"https://tvax4.sinaimg.cn/crop.0.3.1242.1242.180/870c613cly8fiv367u4q1j20yi0ypgpi.jpg?KID=imgbed,tva&Expires=1710093308&ssig=yOJbHs%2BquY",nan,nan,无认证
3821899029	,4852914629115942	,2023-01-01 00:16:00,抱歉，此微博已被作者删除。查看帮助：O网页链接,https://weibo.com//MmbZP7mbl?refer_flag=1001030103_,我孙flag先立个旗,NULL,https://weibo.com/3821899029?refer_flag=1001030103_,0,0,0,我孙flag先立个旗,男,实业误国，核酸兴邦♥️,70,70,辽宁,572,False,"https://tvax3.sinaimg.cn/crop.0.0.996.996.180/e3cd8d15ly8g8huh4m1zmj20ro0roaay.jpg?KID=imgbed,tva&Expires=1710093308&ssig=Q0lCUdGOdk",nan,nan,无认证
6075804870	,4852913145650420	,2023-01-01 00:16:00,抱歉，此微博已被作者删除。查看帮助：O网页链接,https://weibo.com//MmbZP7mbl?refer_flag=1001030103_,永远不老身体倍棒,NULL,https://weibo.com/6075804870?refer_flag=1001030103_,0,0,0,永远不老身体倍棒,女,爱阳光人士,126,625,河北 石家庄,938,False,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/006DbsoKly8h7uo7hrwxvj30u00u0ah7.jpg?KID=imgbed,tva&Expires=1710093309&ssig=H1v1NaXogd",nan,nan,无认证
6516950261	,4852912997536951	,2022-12-31 19:00:00,让我看看还有人不知道@农夫山泉的生肖玻璃瓶水吗？矿泉水中的颜值天花板，从16年开始，农夫山泉每年临近春节前都会推出10万瓶限量版的生肖玻璃水，而且“只送不卖”！#好水旺财兔年吉祥#，今年是兔年生肖典藏瓶，兔宝宝们还不快冲？获得攻略我已经给大家查清楚了，只需要参与农夫山泉“好水旺财兔年吉祥”小程序互动抽奖活动就有机会获得！咱就是说就这颜值天花板的金兔生肖玻璃水，不管是用于摆放还是收藏，都会被人夸赞眼光好！#农夫山泉生肖典藏#收起d,https://weibo.com/282687571/Mm9Vm5Rap?refer_flag=1001030103_,屁桃味儿的D,微博  weibo.com,https://weibo.com/6516950261?refer_flag=1001030103_,0,0,0,屁桃味儿的D,女,只会哈哈哈🐰,93,349,安徽 阜阳,19146,False,"https://tvax2.sinaimg.cn/crop.0.0.828.828.180/00772ssZly8gd7lyhm68mj30n00n0mya.jpg?KID=imgbed,tva&Expires=1710093310&ssig=aDFwdyqaMv",nan,nan,无认证
2794284831	,4852904530282886	,2022-12-15 01:31:00,微信小程序【农夫山泉好水旺财兔年吉祥】今年是抽兔年水，写的0点开始但是现在好像还不能点你们前几年抽中过没,https://weibo.com/2794284831/MjCdCDI1D?refer_flag=1001030103_,好心天天分享,微博 weibo.com,https://weibo.com/2794284831?refer_flag=1001030103_,2,9,18,好心天天分享,女,我的小号@好心每天分享,499627,219,北京 东城区,295936,True,"https://tvax3.sinaimg.cn/crop.0.0.632.632.180/a68d671fly8hksmenu1mlj20hk0hkdge.jpg?KID=imgbed,tva&Expires=1710093310&ssig=n8iOweFGjt",公共媒体,5.698645899746471,微博个人认证(红V)
6103553094	,4852904122917106	,2023-01-01 00:16:00,抱歉，此微博已被作者删除。查看帮助：O网页链接,https://weibo.com//MmbZP7mbl?refer_flag=1001030103_,皛筱筱筱,NULL,https://weibo.com/6103553094?refer_flag=1001030103_,0,0,0,皛筱筱筱,女,青海 雪山 二十三 永远热爱,1124,407,安徽,5830,False,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/006F3SYKly8hbnzwhrvlkj30u00u03zj.jpg?KID=imgbed,tva&Expires=1710093312&ssig=6A%2Fr%2BER1hr",nan,nan,无认证
5783937430	,4852901194776568	,2023-01-01 00:47:00,"农夫山泉NFC果汁饮料100%NFC橙汁300ml*24瓶整箱装【推荐理由】现货现发采用优质原汁原汁,零添加,0脂肪,纯果汁,富含维生素,果汁细腻,大人小孩都爱吃,好喝不腻,解馋喝健康又营养。☑️找优惠券自助：点击O网页链接搜索商品🧧随时发福利群❗❗进群抽奖红包❗❗下方图片领券购买❗❗⬇️⬇️⬇️有任何问题可以找博主哦！不管是找不到优惠券还是想要吐槽感情、生活都行。#微博小店#不要等没券了就只有后悔了哦！很多小可爱都有反馈超棒哦！优惠错过就没有了。❗❗速度冲❗❗只买便宜的❗❗GOGOGO❗❗快快来吧宝们！#星推官计划##好物推选官##天猫年货节#【现价】156元农夫山泉NFC橙汁果汁饮料100%鲜果冷压榨橙子冷压榨300ml*24瓶整箱装收起d",https://weibo.com/5783937430/Mmccvk2Bq?refer_flag=1001030103_,财迷小帅锅,财迷小帅锅的小店,https://weibo.com/5783937430?refer_flag=1001030103_,0,0,0,财迷小帅锅,男,优惠券神单冲冲冲,164205,2728,浙江,65704,True,"https://tvax2.sinaimg.cn/crop.0.0.320.320.180/006jqOloly8hjci8qjkn9j308w08wq34.jpg?KID=imgbed,tva&Expires=1710093312&ssig=QBK%2B55iDR8",公共媒体,5.215386377139992,微博个人认证(黄V)
6033235343	,4852899467496787	,2023-01-01 00:40:00,vx小c序：农夫山泉好水旺财兔年吉祥抽兔年水(它家我抽了好多年一瓶没中过),https://weibo.com/6033235343/Mmc9IvsfV?refer_flag=1001030103_,一只啃白菜的泰迪,微博 weibo.com,https://weibo.com/6033235343?refer_flag=1001030103_,0,2,1,一只啃白菜的泰迪,女,禁言了 关注@一只灰翔的泰DI,182123,1193,陕西,223903,False,"https://tvax4.sinaimg.cn/crop.0.0.995.995.180/006AiQ7tly8h8xzaq70gej30rn0rnzmm.jpg?KID=imgbed,tva&Expires=1710093313&ssig=DxWx%2FNPgx%2F",公共媒体,5.2603647955605695,无认证
3686034114	,4852899341926659	,2023-01-01 00:40:00,#农夫山泉生肖典藏#抽！不！到！,https://weibo.com/3686034114/Mmc9w85d9?refer_flag=1001030103_,突突突的树,逢考必过的Android,https://weibo.com/3686034114?refer_flag=1001030103_,0,0,0,突突突的树,女,皆得所愿,142,158,陕西,3559,False,"https://tvax3.sinaimg.cn/crop.0.0.970.970.180/dbb46ac2ly8hlj1d7a5knj20qy0qymz5.jpg?KID=imgbed,tva&Expires=1710093314&ssig=iWf5PvsQ6a",nan,nan,无认证
1778188431	,4852898167785163	,2023-01-01 00:35:00,迎来了2023年～工作室也陆续在添置新年氛围好物天再冷，一个人也要好好吃饭哦外卖点了一份pizza🍕自制了荔枝口味的调酒太幸运了，盼来了农夫山泉2023年的兔金水而且生肖瓶是只送不卖，还限量用气泡水来佐餐可太有仪式感了！！长白山的低钠淡矿泉，口感真的很赞！新年用来跟亲戚朋友聚餐～满满的新年氛围太适合不过了#农夫山泉生肖典藏##农夫山泉##好水旺财兔年吉祥#LSILVIA_LII的微博视频收起d,https://weibo.com/1778188431/Mmc7CwFh9?refer_flag=1001030103_,SILVIA_LII,iPhone客户端,https://weibo.com/1778188431?refer_flag=1001030103_,0,0,1,SILVIA_LII,女,小红书同名,819,276,其他,37,False,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/69fd008fly8ggfcxbyazgj20u00u0wg1.jpg?KID=imgbed,tva&Expires=1710093315&ssig=RLfdvXxPtZ",nan,nan,无认证
3828607336	,4852897650575133	,2023-01-01 00:33:00,随手这么一抽…一定是我老公代言过农夫山泉才这么好运吧我2023幸运！@朱一龙@农夫山泉,https://weibo.com/3828607336/Mmc6N2pCl?refer_flag=1001030103_,defineTender,iPhone 13 Pro Max,https://weibo.com/3828607336?refer_flag=1001030103_,0,0,0,defineTender,男,表演这件事本来就没有目的地 ​​🎬 赢了就有答案🏅,15,21,其他,5666,False,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/e433e968ly8hmm9puskxuj20e80e8q3g.jpg?KID=imgbed,tva&Expires=1710093316&ssig=7WeLzECnjU",nan,nan,无认证
6522981537	,4852896879095508	,2023-01-01 00:16:00,抱歉，此微博已被作者删除。查看帮助：O网页链接,https://weibo.com//MmbZP7mbl?refer_flag=1001030103_,今天也在不快乐咕咕,NULL,https://weibo.com/6522981537?refer_flag=1001030103_,0,0,0,今天也在不快乐咕咕,女,靠爱发电随缘码字/画图人｜cp洁癖严重请把我当做无cp党｜深度gk,135,253,江苏,1993,True,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/0077rLtDly8h88guzo2jij30u00u0jt5.jpg?KID=imgbed,tva&Expires=1710093316&ssig=mNBZEsC34Y",nan,nan,微博个人认证(黄V)
2155447320	,4852896683004489	,2023-01-01 00:29:00,vx小程序：农夫山泉好水旺财兔年吉祥抽兔年水,https://weibo.com/2155447320/Mmc5ecBBv?refer_flag=1001030103_,-小羊羊羊羊-,NULL,https://weibo.com/2155447320?refer_flag=1001030103_,0,1,1,-小羊羊羊羊-,女,小号“小羊2号机”,443955,145,其他,401707,False,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/80798418ly8gxcnhcq4fcj20u00u0tai.jpg?KID=imgbed,tva&Expires=1710093317&ssig=agidBsGuvu",公共媒体,5.647338951551286,无认证
5338644313	,4852896649456151	,2023-01-01 00:29:00,vx小c序：农夫山泉好水旺财兔年吉祥抽兔年水(它家我抽了好多年一瓶没中过),https://weibo.com/5338644313/Mmc5aDFYz?refer_flag=1001030103_,团子羊毛达人,微博 weibo.com,https://weibo.com/5338644313?refer_flag=1001030103_,0,0,0,团子羊毛达人,男,整理信件 看着岁月里的往来 数载光阴一些人早已杳无音信 不知所踪,129,41,山东 泰安,436,False,"https://tvax1.sinaimg.cn/crop.0.0.200.200.180/005Pipglly8h63nrfpb7dj305k05kglh.jpg?KID=imgbed,tva&Expires=1710093318&ssig=sSSX%2Bd1moU",nan,nan,无认证
7578843862	,4852895843361908	,2023-01-01 00:16:00,抱歉，此微博已被作者删除。查看帮助：O网页链接,https://weibo.com//MmbZP7mbl?refer_flag=1001030103_,阿白了个拜,NULL,https://weibo.com/7578843862?refer_flag=1001030103_,0,0,0,阿白了个拜,男,,3,943,其他,117,False,"https://tvax2.sinaimg.cn/crop.0.0.750.750.180/008gU3v8ly8goydegrxruj30ku0kujrd.jpg?KID=imgbed,tva&Expires=1710093319&ssig=Pq%2F8ylQEkk",nan,nan,无认证
6327208431	,4852895751092526	,2023-01-01 00:16:00,抱歉，此微博已被作者删除。查看帮助：O网页链接,https://weibo.com//MmbZP7mbl?refer_flag=1001030103_,人难当屎难吃,NULL,https://weibo.com/6327208431?refer_flag=1001030103_,0,0,0,人难当屎难吃,男,情绪稳定最重要了,19,278,甘肃 庆阳,3231,False,"https://tvax4.sinaimg.cn/crop.0.0.960.960.180/006UcjWTly8hhq70mjawvj30qo0qo41t.jpg?KID=imgbed,tva&Expires=1710093319&ssig=MCCw77Iok5",nan,nan,无认证
5371906414	,4852895533766246	,2023-01-01 00:25:00,高德地图app底部-打车-新年一快乐抽奖试试反馈有中爱奇艺会员-vx小c序：农夫山泉好水旺财兔年吉祥也试试抽兔年水-天猫超市有红包雨,https://weibo.com/5371906414/Mmc3nfNLU?refer_flag=1001030103_,佩奇线报,微博 weibo.com,https://weibo.com/5371906414?refer_flag=1001030103_,0,38,14,佩奇线报,女,唯一微博:佩奇线报 商务合作请加vx：jiayihanjiaxu       ✨ 每天更新各种优质羊毛    ✨ 记得关注我哦  薅全网不同的羊毛,260681,266,重庆,32510,True,"https://tvax4.sinaimg.cn/crop.0.0.640.640.180/005RxYfQly8h5dmpcrwo5j30hs0hs3za.jpg?KID=imgbed,tva&Expires=1710093320&ssig=ojY%2Fbnexd7",公共媒体,5.416109378326511,微博个人认证(红V)
5499929678	,4853070130053257	,2023-01-01 00:16:00,抱歉，此微博已被作者删除。查看帮助：O网页链接,https://weibo.com//MmbZP7mbl?refer_flag=1001030103_,4everXKs,NULL,https://weibo.com/5499929678?refer_flag=1001030103_,0,0,0,4everXKs,女,点进我主页默认碗盆甄姬 镇魂,797,1005,海外 澳大利亚,3836,False,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/0060d8Xcly8hlsn33tzwzj30e80e80ta.jpg?KID=imgbed,tva&Expires=1710093322&ssig=one%2Fk%2Fqvww",nan,nan,无认证
1766398370	,4853069969366065	,2023-01-01 11:58:00,【打扰啦！整理了pdd好价合集🉑小伙伴们快去逛逛鸭👇】微博正文【29.9】康乐洁n95口罩30只微博正文【17.9】皖云昭N95民用口罩50只微博正文【39.9】美庄臣n95口罩*30只微博正文【39.9】美庄臣n95防护口罩*30只微博正文【28.9】宏米n95口罩25只微博正文【28.9】宏米n95医用防护口罩25只微博正文【32.9】盛恩泰n95口罩25只微博正文【36】K5pro酒精消毒喷雾器微博正文【9.9】好巴食豆腐干30包微博正文【115】满家乐海南椰子鸡2290g微博正文【41.92】芬腾玻尿酸无痕保暖套装微博正文【49】芬腾羊毛蚕丝秋衣秋裤套装微博正文【29.9】芬腾内内*3条微博正文【19.9】楂小赞碧根果500g微博正文【27】都乐黄桃罐头665g*2罐微博正文【29.8】OATLY巧克力燕麦奶1L*3瓶微博正文【10.9】300只垃圾袋微博正文【29.9】她研社安心裤12片微博正文【49.9】花王乐而雅姨妈巾72片微博正文【19.5】统一海之言饮料330ml*12瓶微博正文【14.9】妖制气垫粉扑*3枚微博正文【24.9】维达抽纸3层100抽*24包微博正文【24.9】莫小仙自热米饭*3盒微博正文【19.9】网易严选保鲜盒10件套微博正文【68】沃隆每日坚果大礼包770g微博正文【69】颐莲喷雾300ml*2瓶微博正文【29.9】美享时刻烤肠*20根微博正文【38.9】九日果汁饮料238ml*10罐微博正文【25.9】米蓓尔蓝绷带面莫6g*8包微博正文【14.9】北月湾乳酸酥330g微博正文【48.9】农夫山泉纽荷尔脐橙3kg微博正文【41.88】牛奶草莓3斤大果收起d,https://weibo.com/1766398370/MmgAIDixz?refer_flag=1001030103_,大可拱白菜,微博 weibo.com,https://weibo.com/1766398370?refer_flag=1001030103_,0,0,7,大可拱白菜,女,一个可爱的可。用心 真心❤️,1102524,105,海外 其他,742207,True,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/694919a2ly8hkslsr8tv4j20e80e8dgg.jpg?KID=imgbed,tva&Expires=1710093322&ssig=jD8nF%2FgNB1",公共媒体,6.0423880520665145,微博个人认证(红V)
6079542035	,4853069819691038	,2023-01-01 11:00:00,#好水旺财兔年吉祥#发现农夫山泉已经连续8年春节前夕推出“限量”且“只送不卖”的生肖版玻璃瓶水了。最近新推出的金兔水，设计真的也堪称一绝，有着媲美奢侈品大牌质感，农夫山泉通过用瓶身展现长白山的生态文化，把大自然与动物的奇妙关系凝结在瓶身之中，瓶身上的兔子图案细腻逼真，既精致又有内涵，高级感满满！限量十万套，参与方式是无门槛的小程序抽奖，微信搜索小程序“好水旺财兔年吉祥”就可以参与，心动时刻！#农夫山泉生肖典藏#是真的好好看，都来抽！收起d,https://weibo.com/5749767678/Mmgd0hlFM?refer_flag=1001030103_,crush-baby-,微博  weibo.com,https://weibo.com/6079542035?refer_flag=1001030103_,0,0,0,crush-baby-,女,不忘初心，方得始终,137,285,北京 平谷区,6932,False,"https://tvax3.sinaimg.cn/crop.0.0.960.960.180/006Dr8BBly8h2sylqukstj30qo0qojtx.jpg?KID=imgbed,tva&Expires=1710093323&ssig=a88wcbvXHF",nan,nan,无认证
7757780439	,4853069760433536	,2023-01-01 11:00:00,#好水旺财兔年吉祥#发现农夫山泉已经连续8年春节前夕推出“限量”且“只送不卖”的生肖版玻璃瓶水了。最近新推出的金兔水，设计真的也堪称一绝，有着媲美奢侈品大牌质感，农夫山泉通过用瓶身展现长白山的生态文化，把大自然与动物的奇妙关系凝结在瓶身之中，瓶身上的兔子图案细腻逼真，既精致又有内涵，高级感满满！限量十万套，参与方式是无门槛的小程序抽奖，微信搜索小程序“好水旺财兔年吉祥”就可以参与，心动时刻！#农夫山泉生肖典藏#是真的好好看，都来抽！收起d,https://weibo.com/5749767678/Mmgd0hlFM?refer_flag=1001030103_,Sun-lifeq,微博  weibo.com,https://weibo.com/7757780439?refer_flag=1001030103_,0,0,0,Sun-lifeq,女,,10,642,黑龙江 哈尔滨,4147,False,"https://tvax3.sinaimg.cn/crop.0.0.664.664.180/008t0R4Xly8hcjh5dt9soj30ig0igwfw.jpg?KID=imgbed,tva&Expires=1710093324&ssig=JI9hEDdFS1",nan,nan,无认证
7549531274	,4853069692807267	,2023-01-01 11:00:00,#好水旺财兔年吉祥#发现农夫山泉已经连续8年春节前夕推出“限量”且“只送不卖”的生肖版玻璃瓶水了。最近新推出的金兔水，设计真的也堪称一绝，有着媲美奢侈品大牌质感，农夫山泉通过用瓶身展现长白山的生态文化，把大自然与动物的奇妙关系凝结在瓶身之中，瓶身上的兔子图案细腻逼真，既精致又有内涵，高级感满满！限量十万套，参与方式是无门槛的小程序抽奖，微信搜索小程序“好水旺财兔年吉祥”就可以参与，心动时刻！#农夫山泉生肖典藏#是真的好好看，都来抽！收起d,https://weibo.com/5749767678/Mmgd0hlFM?refer_flag=1001030103_,林小雨咯zero,微博  weibo.com,https://weibo.com/7549531274?refer_flag=1001030103_,0,0,0,林小雨咯zero,女,,189,1357,北京 海淀区,12250,False,"https://tvax2.sinaimg.cn/crop.0.0.677.677.180/008eV3Xsly8h7az3c8g81j30it0itmxb.jpg?KID=imgbed,tva&Expires=1710093324&ssig=6QrJb0bayL",nan,nan,无认证
5642278112	,4853069584008158	,2023-01-01 11:00:00,#好水旺财兔年吉祥#发现农夫山泉已经连续8年春节前夕推出“限量”且“只送不卖”的生肖版玻璃瓶水了。最近新推出的金兔水，设计真的也堪称一绝，有着媲美奢侈品大牌质感，农夫山泉通过用瓶身展现长白山的生态文化，把大自然与动物的奇妙关系凝结在瓶身之中，瓶身上的兔子图案细腻逼真，既精致又有内涵，高级感满满！限量十万套，参与方式是无门槛的小程序抽奖，微信搜索小程序“好水旺财兔年吉祥”就可以参与，心动时刻！#农夫山泉生肖典藏#是真的好好看，都来抽！收起d,https://weibo.com/5749767678/Mmgd0hlFM?refer_flag=1001030103_,别管我了我只是一个奇行种,微博  weibo.com,https://weibo.com/5642278112?refer_flag=1001030103_,0,0,0,别管我了我只是一个奇行种,女,,30,876,其他,3341,False,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/0069QqhGly8h9pr209sbgj30u00u0gs9.jpg?KID=imgbed,tva&Expires=1710093325&ssig=MPhaQH1fJC",nan,nan,无认证
6318866624	,4853069416760376	,2023-01-01 11:00:00,#好水旺财兔年吉祥#发现农夫山泉已经连续8年春节前夕推出“限量”且“只送不卖”的生肖版玻璃瓶水了。最近新推出的金兔水，设计真的也堪称一绝，有着媲美奢侈品大牌质感，农夫山泉通过用瓶身展现长白山的生态文化，把大自然与动物的奇妙关系凝结在瓶身之中，瓶身上的兔子图案细腻逼真，既精致又有内涵，高级感满满！限量十万套，参与方式是无门槛的小程序抽奖，微信搜索小程序“好水旺财兔年吉祥”就可以参与，心动时刻！#农夫山泉生肖典藏#是真的好好看，都来抽！收起d,https://weibo.com/5749767678/Mmgd0hlFM?refer_flag=1001030103_,让我们一起爱护小动物吧,微博  weibo.com,https://weibo.com/6318866624?refer_flag=1001030103_,0,0,0,让我们一起爱护小动物吧,女,微笑面对一切,387,2056,北京 朝阳区,12441,False,"https://tvax1.sinaimg.cn/crop.0.0.628.628.180/006TDjRCly8h73xv44aw5j30hg0hgmy4.jpg?KID=imgbed,tva&Expires=1710093326&ssig=v%2B8WOGQ48R",nan,nan,无认证
6610986102	,4853068971638915	,2023-01-01 11:00:00,#好水旺财兔年吉祥#发现农夫山泉已经连续8年春节前夕推出“限量”且“只送不卖”的生肖版玻璃瓶水了。最近新推出的金兔水，设计真的也堪称一绝，有着媲美奢侈品大牌质感，农夫山泉通过用瓶身展现长白山的生态文化，把大自然与动物的奇妙关系凝结在瓶身之中，瓶身上的兔子图案细腻逼真，既精致又有内涵，高级感满满！限量十万套，参与方式是无门槛的小程序抽奖，微信搜索小程序“好水旺财兔年吉祥”就可以参与，心动时刻！#农夫山泉生肖典藏#是真的好好看，都来抽！收起d,https://weibo.com/5749767678/Mmgd0hlFM?refer_flag=1001030103_,区区一颗番茄,微博  weibo.com,https://weibo.com/6610986102?refer_flag=1001030103_,0,0,0,区区一颗番茄,女,破罐子破摔十级选手,151,1069,上海,18875,False,"https://tvax1.sinaimg.cn/crop.0.0.883.883.180/007dp1u6ly8hcirwk196yj30oj0ojq4s.jpg?KID=imgbed,tva&Expires=1710093326&ssig=slVSge7Jhl",nan,nan,无认证
